MutantNo,[FAIL | TIME | EXC | LIVE]
236,LIVE
237,LIVE
238,FAIL
239,LIVE
240,LIVE
241,LIVE
242,LIVE
243,FAIL
244,LIVE
245,LIVE
246,LIVE
247,FAIL
248,LIVE
249,LIVE
250,LIVE
251,FAIL
252,FAIL
253,FAIL
254,FAIL
255,FAIL
256,FAIL
257,FAIL
258,FAIL
259,LIVE
260,FAIL
261,FAIL
262,LIVE
263,FAIL
264,FAIL
265,FAIL
266,LIVE
267,LIVE
268,LIVE
269,LIVE
270,LIVE
271,LIVE
272,FAIL
273,FAIL
274,EXC
275,FAIL
276,FAIL
277,EXC
278,FAIL
279,FAIL
280,LIVE
281,LIVE
282,FAIL
283,FAIL
284,LIVE
285,FAIL
286,FAIL
287,FAIL
288,FAIL
289,FAIL
290,FAIL
291,LIVE
292,FAIL
293,FAIL
294,FAIL
295,LIVE
296,LIVE
297,LIVE
298,FAIL
299,LIVE
300,LIVE
301,LIVE
302,LIVE
303,FAIL
304,LIVE
305,LIVE
306,FAIL
307,FAIL
308,EXC
309,FAIL
310,EXC
311,EXC
312,EXC
313,EXC
314,EXC
315,EXC
316,LIVE
317,EXC
318,LIVE
319,LIVE
320,EXC
321,LIVE
322,LIVE
323,FAIL
324,FAIL
325,FAIL
326,LIVE
327,LIVE
328,LIVE
329,FAIL
330,EXC
331,EXC
332,EXC
333,EXC
334,EXC
335,EXC
336,LIVE
337,FAIL
338,EXC
339,EXC
340,EXC
341,LIVE
342,EXC
343,EXC
344,EXC
345,EXC
346,LIVE
347,EXC
348,LIVE
349,EXC
350,FAIL
351,LIVE
352,LIVE
353,FAIL
354,FAIL
355,EXC
356,EXC
357,EXC
358,LIVE
359,EXC
360,EXC
361,EXC
362,EXC
363,LIVE
364,EXC
365,LIVE
366,EXC
367,FAIL
368,FAIL
369,LIVE
370,FAIL
371,FAIL
372,EXC
373,EXC
374,EXC
375,LIVE
376,EXC
377,EXC
378,EXC
379,EXC
380,LIVE
381,EXC
382,LIVE
383,EXC
384,FAIL
385,LIVE
386,LIVE
387,FAIL
388,FAIL
389,EXC
390,EXC
391,EXC
392,LIVE
393,EXC
394,EXC
395,LIVE
396,EXC
397,LIVE
398,EXC
399,LIVE
400,EXC
401,FAIL
402,FAIL
403,LIVE
404,FAIL
405,FAIL
406,EXC
407,EXC
408,EXC
409,LIVE
410,EXC
411,EXC
412,FAIL
413,EXC
414,LIVE
415,EXC
416,LIVE
417,EXC
418,FAIL
419,FAIL
420,FAIL
421,FAIL
422,LIVE
423,FAIL
424,FAIL
425,EXC
426,EXC
427,EXC
428,LIVE
429,EXC
430,EXC
431,EXC
432,EXC
433,LIVE
434,EXC
435,LIVE
436,EXC
437,FAIL
438,FAIL
439,FAIL
440,LIVE
441,LIVE
442,FAIL
443,FAIL
444,EXC
445,EXC
446,EXC
447,LIVE
448,EXC
449,EXC
450,LIVE
451,EXC
452,LIVE
453,EXC
454,LIVE
455,EXC
456,FAIL
457,FAIL
458,LIVE
459,FAIL
460,FAIL
461,EXC
462,EXC
463,EXC
464,LIVE
465,EXC
466,EXC
467,EXC
468,EXC
469,LIVE
470,EXC
471,LIVE
472,EXC
473,FAIL
474,FAIL
475,LIVE
476,FAIL
477,FAIL
478,EXC
479,EXC
480,EXC
481,LIVE
482,EXC
483,EXC
484,LIVE
485,EXC
486,LIVE
487,EXC
488,LIVE
489,EXC
490,FAIL
491,FAIL
492,LIVE
493,FAIL
494,FAIL
495,EXC
496,EXC
497,EXC
498,LIVE
499,EXC
500,EXC
501,FAIL
502,EXC
503,LIVE
504,EXC
505,LIVE
506,EXC
507,FAIL
508,FAIL
509,LIVE
510,FAIL
511,FAIL
512,EXC
513,EXC
514,EXC
515,LIVE
516,EXC
517,EXC
518,LIVE
519,EXC
520,LIVE
521,EXC
522,LIVE
523,EXC
524,FAIL
525,FAIL
526,FAIL
527,FAIL
528,LIVE
529,FAIL
530,FAIL
531,EXC
532,EXC
533,EXC
534,LIVE
535,EXC
536,EXC
537,EXC
538,EXC
539,LIVE
540,EXC
541,LIVE
542,EXC
543,FAIL
544,FAIL
545,FAIL
546,FAIL
547,LIVE
548,FAIL
549,FAIL
550,LIVE
551,LIVE
552,FAIL
553,FAIL
554,FAIL
555,LIVE
556,FAIL
557,FAIL
558,FAIL
559,LIVE
560,LIVE
561,LIVE
562,FAIL
563,LIVE
564,FAIL
565,FAIL
566,LIVE
567,LIVE
568,LIVE
569,LIVE
570,LIVE
571,LIVE
572,FAIL
573,FAIL
574,LIVE
575,LIVE
576,LIVE
577,LIVE
578,LIVE
579,LIVE
580,FAIL
581,FAIL
582,LIVE
583,LIVE
584,LIVE
585,LIVE
586,LIVE
587,LIVE
588,FAIL
589,FAIL
590,LIVE
591,LIVE
592,FAIL
593,FAIL
594,FAIL
595,LIVE
596,FAIL
597,FAIL
598,LIVE
599,LIVE
600,LIVE
601,LIVE
602,LIVE
603,LIVE
604,FAIL
605,FAIL
606,LIVE
607,LIVE
608,FAIL
609,FAIL
610,FAIL
611,LIVE
612,FAIL
613,FAIL
614,EXC
615,EXC
616,FAIL
617,FAIL
618,EXC
619,LIVE
620,EXC
621,FAIL
622,EXC
623,FAIL
624,FAIL
625,EXC
626,EXC
627,FAIL
628,FAIL
629,FAIL
630,FAIL
631,LIVE
632,FAIL
633,EXC
634,EXC
635,LIVE
636,FAIL
637,LIVE
638,LIVE
639,EXC
640,FAIL
641,EXC
642,LIVE
643,EXC
644,EXC
645,LIVE
646,EXC
647,LIVE
648,EXC
649,LIVE
650,FAIL
651,LIVE
652,LIVE
653,FAIL
654,EXC
655,FAIL
656,LIVE
657,EXC
658,FAIL
659,EXC
660,FAIL
661,FAIL
662,EXC
663,FAIL
664,LIVE
665,LIVE
666,FAIL
667,FAIL
668,FAIL
669,LIVE
670,EXC
671,FAIL
672,EXC
673,FAIL
674,FAIL
675,EXC
676,FAIL
677,FAIL
678,LIVE
679,FAIL
680,FAIL
681,LIVE
682,EXC
683,FAIL
684,FAIL
685,FAIL
686,LIVE
687,FAIL
688,FAIL
689,FAIL
690,LIVE
691,FAIL
692,LIVE
693,FAIL
694,FAIL
695,LIVE
696,LIVE
697,FAIL
698,FAIL
699,LIVE
700,LIVE
701,LIVE
702,LIVE
703,FAIL
704,LIVE
705,FAIL
706,FAIL
707,FAIL
708,LIVE
709,LIVE
710,LIVE
711,LIVE
712,LIVE
713,FAIL
714,LIVE
715,FAIL
716,LIVE
717,LIVE
718,LIVE
719,FAIL
720,LIVE
721,FAIL
722,FAIL
723,FAIL
724,FAIL
725,EXC
726,FAIL
727,FAIL
728,LIVE
729,LIVE
730,LIVE
731,LIVE
732,LIVE
733,LIVE
734,LIVE
735,LIVE
736,LIVE
737,EXC
738,LIVE
739,LIVE
740,LIVE
741,EXC
742,LIVE
743,LIVE
744,EXC
745,LIVE
746,LIVE
747,FAIL
748,EXC
749,FAIL
750,FAIL
751,FAIL
752,LIVE
753,FAIL
754,FAIL
755,LIVE
756,FAIL
757,FAIL
758,FAIL
759,FAIL
760,FAIL
761,FAIL
762,LIVE
763,LIVE
764,FAIL
765,FAIL
766,LIVE
767,LIVE
768,LIVE
769,FAIL
770,FAIL
771,FAIL
772,FAIL
773,LIVE
774,LIVE
775,LIVE
776,LIVE
777,LIVE
778,FAIL
779,LIVE
780,FAIL
781,LIVE
782,LIVE
783,LIVE
784,FAIL
786,FAIL
787,LIVE
788,FAIL
789,FAIL
790,FAIL
791,LIVE
792,LIVE
793,LIVE
794,LIVE
795,LIVE
796,LIVE
797,LIVE
798,LIVE
799,LIVE
800,LIVE
801,LIVE
802,LIVE
803,LIVE
804,LIVE
805,FAIL
806,LIVE
807,LIVE
808,FAIL
809,FAIL
810,FAIL
811,LIVE
812,LIVE
813,EXC
814,FAIL
815,FAIL
816,FAIL
817,FAIL
818,LIVE
819,FAIL
820,FAIL
821,LIVE
822,FAIL
823,FAIL
824,FAIL
825,FAIL
826,FAIL
827,FAIL
828,LIVE
829,LIVE
830,FAIL
831,LIVE
832,LIVE
833,LIVE
834,LIVE
835,FAIL
836,FAIL
837,FAIL
838,FAIL
839,LIVE
840,LIVE
841,LIVE
842,LIVE
843,LIVE
844,FAIL
845,FAIL
846,FAIL
847,FAIL
848,FAIL
849,FAIL
850,LIVE
851,LIVE
852,LIVE
853,FAIL
854,FAIL
855,FAIL
856,FAIL
857,LIVE
858,LIVE
859,LIVE
860,FAIL
861,FAIL
862,FAIL
863,FAIL
864,LIVE
865,LIVE
866,LIVE
867,FAIL
868,FAIL
869,FAIL
870,FAIL
871,FAIL
872,LIVE
873,FAIL
874,FAIL
875,FAIL
876,FAIL
877,FAIL
878,FAIL
879,LIVE
880,FAIL
881,FAIL
882,FAIL
883,LIVE
884,FAIL
885,FAIL
886,FAIL
887,LIVE
888,FAIL
889,FAIL
890,FAIL
891,FAIL
892,LIVE
893,LIVE
894,FAIL
895,LIVE
