MutantNo,[FAIL | TIME | EXC | LIVE]
275,EXC
276,LIVE
277,FAIL
278,LIVE
279,LIVE
280,FAIL
281,FAIL
282,LIVE
283,FAIL
284,FAIL
285,FAIL
286,LIVE
287,LIVE
288,EXC
289,FAIL
290,LIVE
291,LIVE
292,LIVE
293,LIVE
294,LIVE
295,LIVE
296,EXC
297,LIVE
298,EXC
299,EXC
300,EXC
301,EXC
302,LIVE
303,EXC
304,EXC
305,LIVE
306,LIVE
307,EXC
308,LIVE
309,EXC
310,FAIL
311,EXC
312,FAIL
313,FAIL
314,FAIL
315,EXC
316,EXC
317,EXC
318,EXC
319,FAIL
320,EXC
321,EXC
322,FAIL
323,EXC
324,FAIL
325,EXC
326,LIVE
327,EXC
328,EXC
329,EXC
330,LIVE
331,EXC
332,EXC
333,FAIL
334,LIVE
335,FAIL
336,FAIL
337,EXC
338,EXC
339,EXC
340,EXC
341,EXC
342,FAIL
343,LIVE
344,LIVE
345,LIVE
346,LIVE
347,LIVE
348,LIVE
349,LIVE
366,LIVE
367,FAIL
368,EXC
369,LIVE
370,FAIL
371,LIVE
372,FAIL
373,LIVE
374,EXC
375,EXC
376,LIVE
377,LIVE
378,FAIL
379,FAIL
380,FAIL
381,FAIL
382,LIVE
383,LIVE
384,LIVE
385,EXC
386,LIVE
387,EXC
388,EXC
389,EXC
390,LIVE
391,EXC
392,LIVE
393,LIVE
394,EXC
395,LIVE
396,EXC
397,LIVE
398,LIVE
399,EXC
400,LIVE
401,LIVE
402,LIVE
403,EXC
404,FAIL
405,LIVE
406,FAIL
407,EXC
408,LIVE
409,LIVE
410,FAIL
411,FAIL
412,FAIL
413,FAIL
414,FAIL
415,EXC
416,EXC
417,EXC
418,EXC
419,EXC
420,EXC
421,EXC
422,EXC
423,EXC
424,LIVE
425,EXC
426,EXC
427,EXC
428,EXC
429,EXC
430,EXC
431,LIVE
432,LIVE
433,EXC
434,LIVE
435,LIVE
436,LIVE
437,LIVE
438,EXC
439,LIVE
440,LIVE
441,LIVE
442,EXC
443,LIVE
444,LIVE
445,LIVE
446,LIVE
447,LIVE
448,LIVE
449,LIVE
450,LIVE
451,LIVE
452,LIVE
453,LIVE
454,LIVE
455,LIVE
456,LIVE
457,LIVE
458,EXC
459,EXC
460,EXC
461,EXC
462,EXC
463,EXC
464,EXC
465,EXC
466,EXC
467,EXC
468,LIVE
469,LIVE
470,EXC
471,LIVE
472,LIVE
473,LIVE
474,LIVE
475,LIVE
476,LIVE
477,EXC
478,LIVE
479,LIVE
480,LIVE
481,EXC
482,EXC
483,EXC
484,EXC
485,EXC
486,EXC
487,EXC
488,FAIL
489,EXC
490,EXC
491,FAIL
492,EXC
493,EXC
494,FAIL
495,FAIL
496,LIVE
497,FAIL
498,FAIL
499,LIVE
500,LIVE
501,LIVE
502,LIVE
503,LIVE
504,LIVE
505,LIVE
506,LIVE
507,LIVE
508,FAIL
509,FAIL
510,FAIL
511,LIVE
512,LIVE
513,LIVE
514,LIVE
515,LIVE
516,LIVE
517,LIVE
534,FAIL
535,FAIL
536,FAIL
537,FAIL
538,FAIL
